filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20230306-WA0042_jpg.rf.9eeec958f90dbd7c7ddb67a908ee02a3.jpg,640,640,happy,132,0,536,501
Sad28_jpg.rf.9f951444d2481b3c6456ba6fe0322574.jpg,640,640,sad,113,94,584,506
20230217_123858_jpg.rf.9f9ea9504e8d20e5c90a1227b44ac5fd.jpg,640,640,happy,162,48,524,386
IMG-20230223-WA0047_jpg.rf.9f703d2fc490a9c573464ac57e2e6d44.jpg,640,640,sad,200,191,465,485
IMG-20230312-WA0015_jpg.rf.a1f943fe78c0e0a5dfbdedc1b404d4da.jpg,640,640,sad,102,90,640,521
IMG-20230220-WA0046-58-_jpg.rf.9d00be489419437fb6758145973cc018.jpg,640,640,happy,186,64,415,375
IMG-20230220-WA0029_jpg.rf.9e055fccff60e92c4e5c75071634dd73.jpg,640,640,sad,60,0,449,359
Sad1_jpg.rf.a08fd0c408ebd6e1cae0d56c805f3abc.jpg,640,640,sad,149,156,511,506
IMG-20230305-WA0086_jpg.rf.9ea5111357a3748d5c68418522babf3a.jpg,640,640,sad,60,6,497,545
happy54_jpg.rf.a052bb32bf16feb5c0a556362976b1d1.jpg,640,640,happy,49,160,542,534
IMG-20230301-WA0008_jpg.rf.a19207854c7842561a89adbbc7afe86d.jpg,640,640,sad,31,13,412,419
20230307_180323_jpg.rf.a1d35c0f1d9e07f2405ccf778c3d12e8.jpg,640,640,happy,187,26,515,395
IMG-20230303-WA0017_jpg.rf.9fd75080ea80fa0fe6ced707c19dd18c.jpg,640,640,sad,114,0,515,504
IMG-20230302-WA0060_jpg.rf.a23b028335ab07cbcb3e08bf79385e5b.jpg,640,640,sad,194,107,488,351
Sad29_jpg.rf.a0a8c734ae16bd9c02600b614fc91c0c.jpg,640,640,sad,87,33,586,442
IMG-20230302-WA0066_jpg.rf.a14cdd0619cea94a0c86ee7d1dacc0b4.jpg,640,640,sad,161,48,509,343
IMG-20230305-WA0082_jpg.rf.9e5c51d72068f129bbacf14f8a194d48.jpg,640,640,happy,139,4,552,471
Sad2_jpg.rf.9cdafbb62df2760f4a1e1864adf8f5cf.jpg,640,640,sad,146,132,465,483
IMG-20230221-WA0032_jpg.rf.a210307673f711130804eb9d4862e1dc.jpg,640,640,happy,1,37,413,490
20230210_121450_jpg.rf.a13f149de8385e9416a016a44413e93f.jpg,640,640,happy,115,0,640,406
IMG-20230302-WA0078_jpg.rf.a19db1603b7f6ee0493746a9141f76ef.jpg,640,640,sad,127,14,434,311
IMG-20230226-WA0087_jpg.rf.a03c5851a35fd613a3ea04d77496c814.jpg,640,640,happy,74,0,517,344
20230226_103602_03_jpg.rf.a43cf5abc38373b086a6a26743f8ab2c.jpg,640,640,happy,119,126,502,553
IMG-20230222-WA0011_jpg.rf.a22b363f623e073be7850b6ddecac779.jpg,640,640,sad,103,7,529,527
20230307_180022_03_jpg.rf.a2fb474a1dce0020fd35b898dd197798.jpg,640,640,happy,169,129,506,587
20230307_180308_jpg.rf.a2195ebde07f51b0ea793caae163b408.jpg,640,640,happy,256,56,542,401
IMG-20230306-WA0014_jpg.rf.a31377629a91d0792c126754f397a61d.jpg,640,640,happy,99,32,475,408
IMG-20230222-WA0007_jpg.rf.a34d739b4b53d2666d80d48f9611570e.jpg,640,640,sad,97,11,544,521
happy32_jpg.rf.9e92d74fe807bcbcdaf222444a4ce3b2.jpg,640,640,happy,75,59,460,385
20230317_115716_jpg.rf.a320eb9be55c2fe448b2be388e0c76c6.jpg,640,640,happy,217,24,464,359
IMG-20230220-WA0020_jpg.rf.a36e4a6f82545eb69498307b05382874.jpg,640,640,sad,232,0,475,240
IMG-20230226-WA0087_jpg.rf.a37aad403a5e19ef68249a27947546ff.jpg,640,640,happy,76,8,503,375
Sad26_jpg.rf.a3d9dd58bf151d773d21122bea366b31.jpg,640,640,sad,19,75,542,542
IMG-20230312-WA0006_jpg.rf.a3105f5acce91ad2700d9e43fc656592.jpg,640,640,happy,113,176,478,455
20230307_180022_05_jpg.rf.a40c51fec838432f0c779660ab1d5b95.jpg,640,640,happy,121,59,510,523
Sad15_jpg.rf.a3e23024f98be8bf4005bd847d798c8e.jpg,640,640,sad,123,191,411,440
happy53_jpg.rf.3e61e10ac1d0abec04fa6f2a19aa7b44.jpg,640,640,happy,164,169,636,515
Sad52_jpg.rf.3ea710aa60b200dc5ed57288d04a6bdd.jpg,640,640,sad,144,302,593,613
20230317_115631_jpg.rf.3eab666fa994b070e8fcfaecff3bed01.jpg,640,640,sad,195,0,493,374
IMG-20230221-WA0073_jpg.rf.3f4eb098fd41c022b04dab9d11d89ebe.jpg,640,640,sad,132,12,541,357
IMG-20230312-WA0013_jpg.rf.3f7f6911aaaf9cec00f5ec481038db58.jpg,640,640,sad,80,131,619,523
IMG-20230306-WA0034_jpg.rf.3f8c17546cdc8c86f2e267410872e48d.jpg,640,640,happy,52,2,201,209
IMG-20230306-WA0034_jpg.rf.3f8c17546cdc8c86f2e267410872e48d.jpg,640,640,happy,192,73,334,301
IMG-20230306-WA0034_jpg.rf.3f8c17546cdc8c86f2e267410872e48d.jpg,640,640,happy,376,83,491,295
IMG-20230306-WA0034_jpg.rf.3f8c17546cdc8c86f2e267410872e48d.jpg,640,640,happy,537,98,640,344
IMG-20230305-WA0070_jpg.rf.3f8ec47e54b94b7c79de2cab4615b64c.jpg,640,640,sad,123,0,478,385
20230217_124046_jpg.rf.3f96fd8ccf626ed71dd4cad9a4a85dbe.jpg,640,640,sad,165,22,524,325
Sad31_jpg.rf.3fb11d58cd65518ae67e03980a4ffbbd.jpg,640,640,sad,44,103,420,436
20230307_180356_jpg.rf.3fbb30498a83262678717aef59a03b03.jpg,640,640,happy,251,141,513,494
IMG-20230226-WA0027_jpg.rf.3fd5cb0958a18ae2fc7999f114f23d21.jpg,640,640,sad,78,0,560,539
happy28_jpg.rf.401f610748eae5b15f49deba701e8b8c.jpg,640,640,happy,110,114,489,470
IMG-20230220-WA0016_jpg.rf.3fec078014bf4a119970aa8b09e50acb.jpg,640,640,happy,132,63,333,258
IMG-20230223-WA0046_jpg.rf.3fa759dd87db571891b92f0fdde0dd09.jpg,640,640,sad,50,30,462,467
Sad17_jpg.rf.4100adea65b05bc560797f17e68e3a71.jpg,640,640,sad,189,62,415,311
IMG-20230308-WA0033_jpg.rf.4113af87060623e84919aa5659e3ecbb.jpg,640,640,happy,138,142,606,631
IMG-20230221-WA0099_jpg.rf.429f61d9f12963fa699597fbe9e850af.jpg,640,640,happy,47,40,433,445
happy25_jpg.rf.409f196e324cb782814d2caf8e6df611.jpg,640,640,happy,169,117,475,435
IMG-20230221-WA0144_jpg.rf.41e3a63c70cfa076683361d5545eda05.jpg,640,640,happy,223,17,424,274
IMG-20230226-WA0033_jpg.rf.40da2a2ba2d8dd750519fb91ed40bf3c.jpg,640,640,sad,196,31,501,369
IMG-20230301-WA0011_jpg.rf.419d1101c74d1e733f276c58a8419a56.jpg,640,640,happy,79,0,540,489
IMG-20230302-WA0030_jpg.rf.42c8b204dc9aba02f39bd648942f1bcc.jpg,640,640,sad,170,0,492,408
IMG-20230221-WA0146_jpg.rf.41d9d36dac82545047fe18c2ae713610.jpg,640,640,happy,191,0,465,284
IMG-20230306-WA0041_jpg.rf.42e903d553542d3fde7812fefcc0df8a.jpg,640,640,happy,127,0,455,412
happy1_jpg.rf.43b59bee9f10f85a5ef23bb439374ef4.jpg,640,640,happy,176,148,501,513
IMG-20230308-WA0002_jpg.rf.438ac2c3bbb8afdbf82bb89b8c61687c.jpg,640,640,sad,138,184,493,569
IMG-20230221-WA0029_jpg.rf.42ac566ecd5fea754eb6e714566d2b93.jpg,640,640,happy,216,4,590,399
IMG-20230303-WA0005_jpg.rf.4498a7d79ac1f293d37f5c1e3c1cca0f.jpg,640,640,sad,66,1,560,590
IMG-20230306-WA0028_jpg.rf.45a45f938551b9ede246763ffd61804d.jpg,640,640,sad,2,52,84,243
IMG-20230306-WA0028_jpg.rf.45a45f938551b9ede246763ffd61804d.jpg,640,640,happy,139,129,260,305
IMG-20230306-WA0028_jpg.rf.45a45f938551b9ede246763ffd61804d.jpg,640,640,sad,312,116,427,300
IMG-20230306-WA0028_jpg.rf.45a45f938551b9ede246763ffd61804d.jpg,640,640,sad,563,97,640,304
IMG-20230306-WA0033-1-_jpg.rf.42d9592aec0b87fde8b249164abcc0af.jpg,640,640,happy,98,0,459,429
IMG-20230306-WA0037_jpg.rf.463e4956fa9452d9f47f435c59209462.jpg,640,640,happy,169,0,472,416
Sad49_jpg.rf.42be149658a96b5e30b8926e4e1847d9.jpg,640,640,sad,170,172,594,510
IMG-20230306-WA0008_jpg.rf.4653ebad778106b545f99d02be75c35c.jpg,640,640,happy,206,9,549,390
IMG-20230306-WA0030-1-_jpg.rf.4580d15635368a93de6d72ddc2831df8.jpg,640,640,happy,189,12,438,390
IMG-20230220-WA0046-41-_jpg.rf.467c7db497b615502a37539590c05013.jpg,640,640,happy,139,7,404,337
IMG-20230305-WA0075_jpg.rf.43d3103dc68d4ae977fc8ea9d282fca3.jpg,640,640,happy,146,15,546,522
IMG-20230302-WA0033_jpg.rf.46377e57184e07930b4b4af02f93638e.jpg,640,640,sad,147,0,534,448
IMG-20230226-WA0026_jpg.rf.44646fdda880d2d5ace0195b4be698cc.jpg,640,640,happy,119,6,434,303
IMG-20230312-WA0011_jpg.rf.44c24ff2ed3455834710a66f4b3bc00d.jpg,640,640,sad,72,64,612,490
IMG-20230221-WA0060_jpg.rf.45affc567f9ca8502bc68c94e025f425.jpg,640,640,happy,54,0,438,389
IMG-20230221-WA0070_jpg.rf.44d05ed28c56e897d145e4c869194496.jpg,640,640,sad,136,65,407,359
20230307_175946_jpg.rf.477773e7ade8130c71bb152f030274c9.jpg,640,640,happy,154,0,478,318
happy57_jpg.rf.466b215fd45271961cedfae7b4ce4186.jpg,640,640,happy,122,107,619,490
IMG-20230302-WA0022_jpg.rf.43c053687453ab68d7011c8d80321833.jpg,640,640,happy,190,3,486,403
happy30_jpg.rf.491ecec863f797b29f0d9583efef1107.jpg,640,640,happy,166,76,506,353
IMG-20230220-WA0018_jpg.rf.47a580f76942154f6e2e1ac86491f718.jpg,640,640,sad,209,0,451,214
20230217_123842_jpg.rf.4694e04631ba53d328b2e99cd7c68eac.jpg,640,640,happy,40,44,522,459
IMG-20230222-WA0003_jpg.rf.46b0b811f875317efeab1c2b82214dc7.jpg,640,640,sad,111,24,452,484
20230226_103247_jpg.rf.4990f66864174a16fa8b3223349e3ad7.jpg,640,640,happy,174,160,500,576
IMG-20230306-WA0016_jpg.rf.48bc9fbd58ed30ab75285db8650f2f0e.jpg,640,640,sad,116,71,471,451
20230226_103409_jpg.rf.48840fb96585bd47284babb263dcc591.jpg,640,640,sad,104,140,466,537
IMG-20230221-WA0028_jpg.rf.4b11f9ad5c535fae1a238f246a85e815.jpg,640,640,happy,157,3,504,393
IMG-20230221-WA0083_jpg.rf.4b3993e993a2d2d3d0f3c8dd75c719ff.jpg,640,640,happy,191,72,507,390
IMG-20230305-WA0068_jpg.rf.496c1d140a1dec355ec8468ff6cab848.jpg,640,640,happy,150,51,501,459
IMG-20230221-WA0077_jpg.rf.46ed121b96096fbbe7d145d545147421.jpg,640,640,happy,83,32,522,482
IMG-20230301-WA0014_jpg.rf.494f7bb16c755a8053386969eaaad58d.jpg,640,640,happy,116,7,459,356
IMG-20230302-WA0008_jpg.rf.4b5d7bea86a1c7bc7f02db117e91889e.jpg,640,640,happy,94,0,506,584
IMG-20230221-WA0053_jpg.rf.4bcf33a5a0c2c8f6a954d7fdd580b228.jpg,640,640,happy,49,24,490,496
20230317_115715_jpg.rf.4bd4777f4f0d140612c785d1155e6450.jpg,640,640,happy,222,3,482,326
IMG-20230308-WA0011_jpg.rf.4c3d3c28f7f496abd110c05a2553f9f6.jpg,640,640,happy,139,153,498,510
IMG-20230306-WA0018_jpg.rf.4c04df2491c914819e4354c42a68870f.jpg,640,640,happy,137,62,468,403
happy60_jpg.rf.48cf1482bca5bc2a70fa74bab862c47f.jpg,640,640,happy,141,184,527,440
Sad46_jpg.rf.49ad9deea57728b3804a63f483ed10ed.jpg,640,640,sad,155,222,566,546
Sad21_jpg.rf.4a5d2db4da6e958b494a57cb7ab16b24.jpg,640,640,sad,166,17,576,403
happy37_jpg.rf.4c4df2fdf6ec789be8e13c802c62c25e.jpg,640,640,happy,56,3,549,481
IMG-20230220-WA0025_jpg.rf.4c7062db7cddd5640addcfd93ad4a600.jpg,640,640,sad,181,13,442,293
IMG-20230221-WA0116_jpg.rf.43b844fed398516ff46d60eaa06f50e1.jpg,640,640,happy,37,30,472,597
20230307_180320_jpg.rf.4b2569ea3947670abf51ca8ce1826cb4.jpg,640,640,happy,162,37,574,423
happy42_jpg.rf.4e9155901e6394d7e61eb936314fb97a.jpg,640,640,happy,9,18,467,513
IMG-20230221-WA0022_jpg.rf.4da8e5aea69cce86ce095cfaa9e03752.jpg,640,640,sad,39,32,429,466
IMG-20230305-WA0084_jpg.rf.4c448d584eacb68ab2dc699098ba6d7c.jpg,640,640,sad,52,0,504,509
happy11_jpg.rf.4e8c603846ca1743e479033cb515dacd.jpg,640,640,happy,92,50,516,500
IMG-20230305-WA0080_jpg.rf.4d7d37fac94dbfbde5e9b5cb7323c41e.jpg,640,640,happy,93,0,488,450
IMG-20230220-WA0047-10-_jpg.rf.4ed03f3db9e4c5d7b31b42765af96887.jpg,640,640,happy,131,17,417,385
IMG-20230301-WA0012_jpg.rf.4d2d4168895b23cb5acbb0a855be4b6f.jpg,640,640,happy,168,22,504,330
IMG-20230301-WA0019_jpg.rf.4edfb8bf3ba3e54e491f45e1bc9af3f5.jpg,640,640,sad,139,12,528,374
IMG-20230221-WA0113_jpg.rf.4df2bfead78989443ed6a139cbc067f2.jpg,640,640,sad,164,15,560,461
IMG-20230302-WA0068-1-_jpg.rf.50345166aee4d7ef15dbd84650e18b51.jpg,640,640,happy,127,10,466,281
IMG-20230220-WA0033_jpg.rf.4f444f6c8e0c21517bb8a520837f86fc.jpg,640,640,happy,203,11,475,369
happy42_jpg.rf.518127e44c493d78c5dc98d6a342a2e7.jpg,640,640,happy,68,42,499,530
IMG-20230306-WA0035-1-_jpg.rf.4d6a2e7c85051c0935e9b89f0353c812.jpg,640,640,happy,57,2,394,392
IMG-20230301-WA0011_jpg.rf.4e24e8e103935916b3ff256fcd8a4908.jpg,640,640,happy,118,0,533,470
IMG-20230302-WA0017_jpg.rf.4cb391c00333715c937078556531075b.jpg,640,640,happy,137,0,442,291
IMG-20230219-WA0000_jpg.rf.51752b57cfea041736697651b5e99eb4.jpg,640,640,sad,154,13,516,392
IMG-20230303-WA0003_jpg.rf.4d3fcb1ff0c93fb378b70d732bca52da.jpg,640,640,sad,77,17,517,599
Sad30_jpg.rf.4ec0b62204b692980789e9a27eed25d3.jpg,640,640,sad,78,35,592,453
IMG-20230223-WA0038_jpg.rf.50099d04f64e9357b870d5b65596001d.jpg,640,640,sad,100,0,543,491
IMG-20230302-WA0031_jpg.rf.4ef22c77f6a62350cbc7ddb4cc2af168.jpg,640,640,happy,177,19,443,551
IMG-20230306-WA0036_jpg.rf.50355dd95f4670ab1869514e8a79ee00.jpg,640,640,happy,40,0,468,464
IMG-20230220-WA0009_jpg.rf.524319e7f0c6e85f0b74f5cce8a6d727.jpg,640,640,sad,177,0,443,258
IMG-20230221-WA0035_jpg.rf.51c7ade7bd3580f202b273138b8cc484.jpg,640,640,happy,26,1,444,419
IMG-20230312-WA0003_jpg.rf.51dfdd4f738fd38c593c6c6ccc8c2a91.jpg,640,640,happy,51,60,640,526
Sad30_jpg.rf.4e41761b85dee9c33c1f1d331fdbeb59.jpg,640,640,sad,93,37,602,506
Sad8_jpg.rf.5297473f7f584056737629639e5b3ae1.jpg,640,640,sad,187,69,553,441
IMG-20230301-WA0020_jpg.rf.5355a8d71704c3531dd2962c572117d5.jpg,640,640,sad,26,76,476,393
IMG-20230308-WA0010_jpg.rf.52817420cf07bda02be0bc1a44cb13bf.jpg,640,640,sad,126,115,506,524
IMG-20230223-WA0052_jpg.rf.5183042685ff043da5b60f9a23d4673a.jpg,640,640,sad,133,121,482,486
Sad45_jpg.rf.51a2ea68942c2087b9980b12f18748b0.jpg,640,640,sad,50,76,554,544
happy24_jpg.rf.53917421503f931a33ddd29a6456041a.jpg,640,640,happy,137,104,491,483
IMG-20230222-WA0004_jpg.rf.54d740dc81b765ece86f6761d0908350.jpg,640,640,happy,74,0,498,509
20230317_115646_jpg.rf.54d7c0cf35be7eb5a12b63f28e66b90e.jpg,640,640,happy,167,0,443,297
IMG-20230226-WA0023_jpg.rf.5222f92b180b73513535af32753a54f1.jpg,640,640,happy,76,9,553,517
20230307_180356_jpg.rf.51f031e4d900f6f8c156fd2a299668ee.jpg,640,640,happy,209,89,507,442
Sad16_jpg.rf.5297cebbbd89505a77d5f8523f0da385.jpg,640,640,sad,141,84,476,366
IMG-20230221-WA0078_jpg.rf.550aab72b656da20e507dbbe8a6765bb.jpg,640,640,happy,79,65,464,468
IMG-20230223-WA0034_jpg.rf.533363944738d7dad85fd2e93f7ee3bd.jpg,640,640,happy,56,0,550,468
Sad14_jpg.rf.5491ccd59fdb537495bd0ee926b50e94.jpg,640,640,sad,120,122,458,426
IMG-20230301-WA0021_jpg.rf.550da309f280be0f8b9c2f69a81b2ee6.jpg,640,640,sad,133,57,520,310
IMG-20230305-WA0066_jpg.rf.5519e6b6ad466d98c1a7d5c91512ed47.jpg,640,640,happy,94,0,579,463
IMG-20230305-WA0032_jpg.rf.565746bb9e18250d16c8e48c33ad5801.jpg,640,640,happy,70,38,477,446
IMG-20230221-WA0067_jpg.rf.581b939763ede76baf19fb6b410098a1.jpg,640,640,sad,89,11,388,289
happy60_jpg.rf.547085e9d7320f8d0e37da100fb77f99.jpg,640,640,happy,152,123,579,446
IMG-20230226-WA0032_jpg.rf.56669fa774c2e1afc21bb4bcac9e565a.jpg,640,640,happy,174,105,579,562
IMG-20230220-WA0017_jpg.rf.5227285e48b33eefe4d53e64df04f5d8.jpg,640,640,happy,83,0,379,228
IMG-20230220-WA0001_jpg.rf.5764839dba688110783c86710735afb9.jpg,640,640,happy,136,0,531,485
20230226_103358_jpg.rf.4f690a9231422598f54e96e3603e4a50.jpg,640,640,happy,182,127,529,505
IMG-20230221-WA0046_jpg.rf.55288f3cef30f4ca5ece64fee272e0e8.jpg,640,640,sad,201,45,510,390
IMG-20230305-WA0033_jpg.rf.57cf140c979559832894bda0fce68dcf.jpg,640,640,sad,108,22,551,469
IMG-20230221-WA0096_jpg.rf.520c1f61b3cd00a335da121952045b30.jpg,640,640,happy,99,5,455,379
IMG-20230226-WA0051_jpg.rf.535815e6429524e86be9397b079dec2f.jpg,640,640,happy,76,3,533,449
Sad47_jpg.rf.5841aa9cc234aecfcd8975ad67863152.jpg,640,640,sad,103,178,543,499
IMG-20230219-WA0000_jpg.rf.5600b7119bde6be55bd2e6580faaf4b2.jpg,640,640,sad,115,0,469,323
20230217_124033_jpg.rf.58c0ef5372ed58f444eb60ceb49e0d7a.jpg,640,640,sad,204,55,543,316
20230307_180301_jpg.rf.57b04e0e20dcd3e8c0a03de4d20503be.jpg,640,640,sad,251,34,489,356
IMG-20230302-WA0085_jpg.rf.53af6b97ede3b04194c73dd71635d2a8.jpg,640,640,sad,163,26,404,259
IMG-20230221-WA0015_jpg.rf.5a31e14e784827f87799a7b73f06aea7.jpg,640,640,sad,267,29,526,346
IMG-20230226-WA0035_jpg.rf.5997a7361389888e0ae912a5ccc60c8d.jpg,640,640,happy,112,0,512,425
IMG-20230302-WA0090_jpg.rf.57f729ba71bdd7d1391ca756858b209e.jpg,640,640,happy,123,10,481,470
IMG-20230302-WA0009_jpg.rf.59f79585375ee022cdcae63472307366.jpg,640,640,sad,99,6,565,562
IMG-20230308-WA0026_jpg.rf.5aeb9dadcbf105f45c55a6cacf5fe7e1.jpg,640,640,happy,186,184,549,548
IMG-20230220-WA0014_jpg.rf.57d827f43602bc26edd848ef8c496894.jpg,640,640,sad,138,7,443,252
IMG-20230306-WA0036_jpg.rf.56450c9f30c694e425ab3e9a433e06c1.jpg,640,640,happy,101,2,519,477
20230317_115634_jpg.rf.576e50fe2023754b9207100d6b15a0dc.jpg,640,640,happy,233,9,500,333
IMG-20230302-WA0019_jpg.rf.5bfd63ec5b2057e0487905e34194d2c5.jpg,640,640,sad,160,11,515,454
20230317_115640_jpg.rf.5b3071e1c2c477159376c74e4f074a72.jpg,640,640,sad,212,17,463,351
IMG-20230306-WA0024_jpg.rf.58ded9839c15ef313f8d4e4f8e21e164.jpg,640,640,sad,87,5,476,553
IMG-20230308-WA0012_jpg.rf.5d1b06e7dbdf44df7f520e6f4b6802aa.jpg,640,640,sad,68,58,559,510
IMG-20230221-WA0018_jpg.rf.5d0de614228082f3731ba1ed0d59208c.jpg,640,640,sad,56,3,476,465
IMG-20230221-WA0069_jpg.rf.5ddb5a714bbb7d78635d609a31c200b3.jpg,640,640,sad,10,27,458,463
IMG-20230223-WA0014_jpg.rf.5b34b1d888e89ea0f660f1e3af646266.jpg,640,640,sad,42,1,444,449
IMG-20230302-WA0017_jpg.rf.5cc2d1de6120eac527a3a7f4a6762601.jpg,640,640,happy,125,22,409,341
IMG-20230223-WA0012_jpg.rf.5df6e6b7049974d597c87caad5431174.jpg,640,640,sad,101,7,457,362
Sad53_jpg.rf.5d0b9317c287e93123b6b43ec79a0e38.jpg,640,640,sad,123,196,574,541
IMG-20230221-WA0104_jpg.rf.5c35b78b1b5db276f56af66e2ec1bb77.jpg,640,640,happy,0,34,339,415
IMG-20230305-WA0063_jpg.rf.5a9dc61293e17a8a289a18b4fefec6f9.jpg,640,640,happy,77,6,640,577
20230317_115633_jpg.rf.5cf5eddf9c6f98a530e1fb47904f0468.jpg,640,640,sad,194,30,474,387
IMG-20230221-WA0118_jpg.rf.5c46deb7b4860a7fa7bf8c708b619c25.jpg,640,640,happy,0,0,640,640
IMG-20230308-WA0012_jpg.rf.5887766b37c2570921ad322d2b2585b5.jpg,640,640,sad,35,69,565,549
IMG-20230302-WA0028_jpg.rf.5e2786a81482027e82c7dd3ad1559a97.jpg,640,640,sad,162,0,494,392
IMG-20230302-WA0066_jpg.rf.5d9870cae059e66b075499a244afb1e7.jpg,640,640,sad,168,18,553,368
IMG-20230302-WA0065_jpg.rf.5b3f5be90c1dd7999c67caabecfb5858.jpg,640,640,happy,108,36,499,340
happy2_jpg.rf.5b98e8b3d90ae413bec40744947f64d7.jpg,640,640,happy,158,97,443,375
20230317_115646_jpg.rf.5ea6a24aac225035d3ec357c477fd1b5.jpg,640,640,happy,144,0,448,307
IMG-20230220-WA0027_jpg.rf.5db6550b8e9882750d8121f81a3e311c.jpg,640,640,sad,179,26,425,340
IMG-20230221-WA0117-2-_jpg.rf.5ed07fe614ec9c2df3b7e5fd3ea38c24.jpg,640,640,happy,0,0,629,640
IMG-20230305-WA0035_jpg.rf.5f7c3a2588ed7090f4647d53107e6081.jpg,640,640,sad,109,7,520,423
IMG-20230222-WA0014_jpg.rf.5c3c9945d8267cd24e2ff55d3ef58d2a.jpg,640,640,sad,83,0,497,484
happy-64_jpg.rf.5f90daae0549f14cb1ab47a7917e095a.jpg,640,640,happy,88,166,529,472
IMG-20230302-WA0009_jpg.rf.5ec99c632e6f58186eb7fa99b48379be.jpg,640,640,sad,137,0,508,504
IMG-20230302-WA0020_jpg.rf.5e18d475a4be975dd43bed44cdffd90b.jpg,640,640,sad,100,5,464,532
IMG-20230221-WA0021_jpg.rf.5e1892593b2ba058b8f1ef85cae6d5f8.jpg,640,640,sad,134,3,562,429
IMG-20230308-WA0018_jpg.rf.60acdfea5a324bbd307d6ad749cd5af5.jpg,640,640,sad,174,99,499,458
IMG-20230302-WA0068_jpg.rf.5d130d9f6e98555629f0814f6ae10869.jpg,640,640,happy,122,69,501,359
happy17_jpg.rf.5fe4f682e9161d16b7cd13533dd18b5e.jpg,640,640,happy,137,39,606,506
IMG-20230226-WA0033_jpg.rf.5f4f51b940951d0798e924a30636cb32.jpg,640,640,sad,152,8,484,378
IMG-20230301-WA0005_jpg.rf.625ccb94d8da2568e9e94917fc0fbc42.jpg,640,640,sad,195,0,504,315
IMG-20230221-WA0067_jpg.rf.5fd36566d116625712cc87222008e60b.jpg,640,640,sad,93,30,392,300
IMG-20230222-WA0009_jpg.rf.61ea124ac9d2227e43679d6a7302ffdd.jpg,640,640,happy,74,4,484,500
IMG-20230221-WA0019_jpg.rf.62eb8033449bc4ef56342d6544657052.jpg,640,640,sad,181,5,517,400
Sad1_jpg.rf.60eb1cbcda59adc00429d749da31633f.jpg,640,640,sad,127,144,496,530
IMG-20230220-WA0037-4-_jpg.rf.6252350b4f04a9a0dcf744ab1f7271b0.jpg,640,640,sad,193,0,469,269
IMG-20230302-WA0010_jpg.rf.6199d0045328ebe2225dd1551ddd3518.jpg,640,640,sad,157,0,485,438
IMG-20230302-WA0088_jpg.rf.619966cf5e18307094055739def97609.jpg,640,640,happy,100,44,504,457
IMG-20230223-WA0053_jpg.rf.5f023b4093de81d27b7ff11f5c9d5b5e.jpg,640,640,sad,183,130,442,422
IMG-20230223-WA0026_jpg.rf.613914d80ab2c5a8879fde9f74be579f.jpg,640,640,sad,40,83,471,520
20230317_115633_jpg.rf.6374a22d728c4056e49affe2ea52e79d.jpg,640,640,sad,227,11,466,355
IMG-20230219-WA0000_jpg.rf.5f9de239cd7c702b856b27f051f66e47.jpg,640,640,sad,166,5,519,354
20230307_180226_jpg.rf.6067fc99876bbcb091a4c9783cda6a3f.jpg,640,640,sad,118,39,533,529
happy35_jpg.rf.66f0c39f7dafe08405e8c2038abef720.jpg,640,640,happy,94,0,482,354
IMG-20230303-WA0002_jpg.rf.5e166f71d15dfb975e28c386a1cc21ee.jpg,640,640,sad,105,36,525,517
IMG-20230306-WA0015_jpg.rf.62fa5760f65ae767da228c46a90c555e.jpg,640,640,sad,78,0,475,396
IMG-20230303-WA0016_jpg.rf.639b0af4fe371546437f4f6e5b80eb7a.jpg,640,640,sad,50,2,597,613
IMG-20230220-WA0046-48-_jpg.rf.648935a5054fd79be1c93445564143e3.jpg,640,640,happy,173,29,413,360
IMG-20230220-WA0012_jpg.rf.60037dd686cb6b669fc2bdf8e739b4fa.jpg,640,640,sad,233,51,483,277
IMG-20230302-WA0044_jpg.rf.6294549edb2335d50750b6ea5d99b37f.jpg,640,640,happy,186,133,474,317
Sad24_jpg.rf.634345e92f5d40d72a734086b2b3928e.jpg,640,640,sad,102,133,466,423
IMG-20230220-WA0022_jpg.rf.653edb71389c97df2cfa5ae1a9338e52.jpg,640,640,happy,122,10,392,291
IMG-20230305-WA0056_jpg.rf.5fb22e3e5dcd2557e4e9591ac0147d55.jpg,640,640,sad,114,7,567,580
IMG-20230220-WA0040-2-_jpg.rf.678cafb23bbc6401f01aad34867fc724.jpg,640,640,happy,120,6,427,333
20230217_124022_jpg.rf.62a40e0096250c15ac68dd803f9f8c34.jpg,640,640,sad,189,27,455,248
Sad32_jpg.rf.67c783d716bd56064f342ee8e28611be.jpg,640,640,sad,169,133,528,466
IMG-20230308-WA0023_jpg.rf.662fe097bd52876667fa354131f7f9a0.jpg,640,640,sad,141,125,601,620
Sad6_jpg.rf.689fbf9e4ab94c787f3627a18db5cb13.jpg,640,640,sad,96,60,567,543
IMG-20230305-WA0065_jpg.rf.63558786cb7fc5fa64497c0ac1694d57.jpg,640,640,happy,116,0,526,430
IMG-20230301-WA0017-1-_jpg.rf.690012f76a28d6b594b11f8a7cd86774.jpg,640,640,sad,111,14,413,318
IMG-20230306-WA0017_jpg.rf.673cb06051cce4185dc7b8c80ec526bd.jpg,640,640,happy,119,31,452,345
